gene_symbol,MIP56_Myo_1,MIP56_Myo_2,MIP56_Myo_3,MIP56_Myo_4,DS_value,p_value
Pik3r1,2.55537804775625e-05,3.00203866287508e-05,3.51926114627521e-05,2.83021965807516e-05,2.97672437874542e-05,0.306167400881057
Cdk4,3.1227492907447e-05,2.95132837950864e-05,2.76679278086086e-05,2.93570012394366e-05,2.94414264376446e-05,0.306167400881057
Emp1,2.60481869255318e-05,2.46482309395463e-05,3.0071294691775e-05,2.65752466910499e-05,2.68357398119757e-05,0.306167400881057
Pxylp1,2.65802850459616e-05,2.36557835562273e-05,2.60984662360828e-05,2.63486960281735e-05,2.56708077166113e-05,0.306167400881057
Ift43,2.50584966671918e-05,2.61774664639998e-05,2.53764418473176e-05,2.50721375808375e-05,2.54211356398367e-05,0.306167400881057
Zhx1,1.89657174131528e-05,2.52599757560875e-05,3.22077240916576e-05,2.46232222090745e-05,2.52641598674931e-05,0.306167400881057
Nab1,2.3894261445952e-05,2.27861516296118e-05,2.95058340368469e-05,2.45436076713601e-05,2.51824636959427e-05,0.306167400881057
Col6a5,4.7525262632241e-05,6.75621415556634e-05,7.49880745696549e-05,5.94948738257581e-05,6.23925881458294e-05,0.306901615271659
1190005I06Rik,7.04534535122873e-05,6.32882659946627e-05,4.38356581005134e-05,6.03366631659025e-05,5.94785101933415e-05,0.306901615271659
Inhba,6.89799395917355e-05,1.68229151730859e-05,4.92333324188602e-05,3.47415977623478e-05,4.24444462365073e-05,0.306901615271659
Gtf2ird1,2.56554198996318e-05,2.65632322379648e-05,2.37922206377086e-05,2.57909784372049e-05,2.54504628031275e-05,0.306901615271659
Icam2,2.49013633761087e-05,2.4431484550508e-05,2.26289247922906e-05,2.50896763153363e-05,2.42628622585609e-05,0.306901615271659
Mark4,2.34024970191056e-05,2.44777851018923e-05,2.25901958814346e-05,2.43868789564889e-05,2.37143392397304e-05,0.306901615271659
Ints10,2.33776631996306e-05,2.33559597866393e-05,2.44966617312758e-05,2.31698171179555e-05,2.36000254588753e-05,0.306901615271659
Cirbp,2.19433014995844e-05,2.36337820668307e-05,2.28206626591452e-05,2.07108720860936e-05,2.22771545779135e-05,0.306901615271659
Aldh1b1,2.16483268864078e-05,2.13530073483757e-05,1.87780852551467e-05,2.16976691103857e-05,2.0869272150079e-05,0.306901615271659
Cand2,6.48141273513942e-05,6.30107722524695e-05,6.00145195025434e-05,6.73605817628616e-05,6.38000002173172e-05,0.307635829662261
Igsf10,7.70558520874969e-05,5.20259432846195e-05,7.38786541119048e-05,5.13004670765695e-05,6.35652291401477e-05,0.307635829662261
Fign,5.54191339211211e-05,4.60051285772822e-05,6.42169347419922e-05,6.55064890823692e-05,5.77869215806912e-05,0.307635829662261
Mta2,2.90242489686861e-05,2.79346363498885e-05,2.72438546828771e-05,2.78440857020734e-05,2.80117064258813e-05,0.307635829662261
Tnfrsf9,3.2452849632124e-05,1.74766871695371e-05,8.09145242894762e-06,2.40421476396021e-05,2.05157842175527e-05,0.307635829662261
Cndp2,2.11722267742519e-05,1.87318609579516e-05,2.01143035146619e-05,2.06239625432546e-05,2.016058844753e-05,0.307635829662261
Robo1,6.13027702351802e-05,3.83472249739687e-05,8.20903089647241e-05,7.10897203050233e-05,6.32075061197241e-05,0.308370044052863
Tgm2,6.6466265125382e-05,5.93489935747708e-05,6.06516894131907e-05,6.48729724335448e-05,6.28349801367221e-05,0.308370044052863
Pinx1,6.61662797178452e-05,5.76514397540154e-05,6.48289672649912e-05,6.1318717847308e-05,6.24913511460399e-05,0.308370044052863
Myo1g,6.10656117168579e-05,4.20710469704322e-05,7.36176433113891e-05,5.56563370840149e-05,5.81026597706735e-05,0.308370044052863
AU021092,5.34963267999276e-05,5.6575491816037e-05,4.9001781828829e-05,6.79184954863656e-05,5.67480239827898e-05,0.308370044052863
Pdzd7,5.88651823202225e-05,3.57035508685929e-05,4.34942980678218e-05,5.25810253979072e-05,4.76610141636361e-05,0.308370044052863
Camsap3,5.12774433471853e-05,5.04842972254199e-05,2.05899615189805e-05,4.87621237039126e-05,4.27784564488746e-05,0.308370044052863
Pdia5,3.55501642489077e-05,3.23408727780836e-05,3.05038516840584e-05,3.28897651700971e-05,3.28211634702867e-05,0.308370044052863
Med31,3.32020478986588e-05,3.42864774203143e-05,2.72084711250706e-05,3.0696690136315e-05,3.13484216450897e-05,0.308370044052863
Zbtb18,1.78028894517555e-05,2.11863585547615e-05,2.41261464838108e-05,2.16692242067538e-05,2.11961546742704e-05,0.308370044052863
Myo18a,6.11816094578915e-05,6.38290173997872e-05,6.06569400252517e-05,6.45113260080178e-05,6.25447232227371e-05,0.309104258443465
Cpn2,5.30277516236025e-05,6.46622591375125e-05,6.04977161164918e-05,7.01467281931337e-05,6.20836137676851e-05,0.309104258443465
Dgkh,5.57975705976125e-05,4.75859263016261e-05,8.04880363538284e-05,5.8114002160908e-05,6.04963838534938e-05,0.309104258443465
Dclk2,5.63778155597803e-05,5.56133829915786e-05,7.22701598549253e-05,5.43272053334285e-05,5.96471409349282e-05,0.309104258443465
Mpp3,6.00535314930113e-05,6.56093994510827e-05,5.35074748551852e-05,5.29878825662881e-05,5.80395720913918e-05,0.309104258443465
Akr1b8,4.7863422544537e-05,3.3185940136806e-05,4.28455272285011e-05,4.74099172779414e-05,4.28262017969464e-05,0.309104258443465
Klf16,3.5425723033908e-05,3.242182619796e-05,3.14977557889148e-05,3.52184960874404e-05,3.36409502770558e-05,0.309104258443465
Arhgef9,2.265792942505e-05,2.4577048495477e-05,2.52289708772372e-05,2.41896082235187e-05,2.41633892553208e-05,0.309104258443465
Ube2w,1.89244345031484e-05,2.19672108997798e-05,2.51021138406292e-05,2.19550316489517e-05,2.19871977231273e-05,0.309104258443465
Lrtm1,5.436934116037e-05,6.90997289940335e-05,6.68924790158932e-05,5.77540164817627e-05,6.20288914130149e-05,0.309838472834068
Ttll11,6.48454380234594e-05,5.0756198659556e-05,4.96625339514472e-05,5.7865840369991e-05,5.57825027511134e-05,0.309838472834068
Fez1,5.15404045951196e-05,4.21461089433525e-05,3.4266645080341e-05,5.53124559938652e-05,4.58164036531696e-05,0.309838472834068
Lcn2,5.22506461827375e-05,4.7463375606164e-05,3.25348568641527e-05,5.06424485303379e-05,4.5722831795848e-05,0.309838472834068
Rnf123,3.71229918159534e-05,3.62214749950037e-05,3.27418980137755e-05,3.73414295365894e-05,3.58569485903305e-05,0.309838472834068
Ctif,3.75125630310938e-05,3.52098211696878e-05,2.98425047676183e-05,3.49555254959578e-05,3.43801036160894e-05,0.309838472834068
Gclc,2.11143821701868e-05,2.30399328696143e-05,2.53848496634715e-05,2.22701415035069e-05,2.29523265516949e-05,0.309838472834068
Scpep1,2.16800428946312e-05,1.94749095451919e-05,2.38985679980802e-05,2.18433261170196e-05,2.17242116387307e-05,0.309838472834068
Pwwp2b,2.38531551954291e-05,2.21438260023565e-05,1.78670329063469e-05,2.19593255846916e-05,2.1455834922206e-05,0.309838472834068
Lgals8,1.9018477399294e-05,2.15877131838571e-05,2.50377536015519e-05,1.98897321972838e-05,2.13834190954967e-05,0.309838472834068
Lhfpl4,1.93285921019e-05,1.89276636755581e-05,2.04528013046525e-05,1.39852042168635e-05,1.81735653247435e-05,0.309838472834068
Lrp12,3.38375978864801e-05,3.19993361577921e-05,4.414115696728e-05,3.71746463007909e-05,3.67881843280858e-05,0.31057268722467
Stat1,2.44429411314379e-05,2.45888439252826e-05,2.51689748194561e-05,2.24111135332112e-05,2.41529683523469e-05,0.31057268722467
Epg5,2.10748357296812e-05,2.15352995272308e-05,2.06231149292793e-05,2.14674853666796e-05,2.11751838882177e-05,0.31057268722467
Cxxc4,4.31437820561067e-05,2.00460278304097e-05,7.97682163490772e-05,4.47047429000651e-05,4.69156922839147e-05,0.311306901615272
Bin1,4.60657890790219e-05,3.29455187288936e-05,4.84451444589808e-05,4.12706989325465e-05,4.21817877998607e-05,0.311306901615272
Mturn,2.81591355320916e-05,4.10948091301208e-05,3.67284686113068e-05,3.14537262228401e-05,3.43590348740898e-05,0.311306901615272
Tprkb,3.18230979803836e-05,3.04418673461762e-05,3.60327238456765e-05,3.03144741310667e-05,3.21530408258257e-05,0.311306901615272
Stk17b,2.65108190018771e-05,2.6947037565382e-05,3.60482625469463e-05,2.92245462122965e-05,2.96826663316255e-05,0.311306901615272
Mtx2,2.66319089213881e-05,2.92832631621567e-05,3.17197306701618e-05,2.76697961841965e-05,2.88261747344758e-05,0.311306901615272
Il17rb,1.35344374901176e-05,4.62289622982297e-05,3.19509666652087e-05,1.82327067601443e-05,2.74867683034251e-05,0.311306901615272
Rnf217,2.44447586216116e-05,2.29480653499192e-05,2.58485946537333e-05,2.39835092279732e-05,2.43062319633093e-05,0.311306901615272
Upb1,2.28983629609025e-05,5.25457171143181e-05,3.40709356439114e-06,1.53379943277748e-05,2.35472919918466e-05,0.311306901615272
Xylt2,2.46070547279269e-05,2.30149728259336e-05,2.32681700318561e-05,2.3288785736178e-05,2.35447458304736e-05,0.311306901615272
Becn1,2.00156037234303e-05,2.21358242550183e-05,2.20114262514745e-05,2.04660614164548e-05,2.11572289115945e-05,0.311306901615272
Lbp,7.1943336041282e-05,5.6134496218096e-05,4.96214799807982e-05,7.31103564795688e-05,6.27024171799363e-05,0.312041116005874
Uqcrfs1,5.90737112997072e-05,6.16684218564079e-05,5.78896407252492e-05,6.02542539217036e-05,5.9721506950767e-05,0.312041116005874
Gas8,6.00341240701789e-05,5.16686087464418e-05,6.15648030920229e-05,6.13685442830059e-05,5.86590200479124e-05,0.312041116005874
Asb14,3.26987446959659e-05,3.8688490254363e-05,3.30169986275938e-05,3.29731322238766e-05,3.43443414504498e-05,0.312041116005874
Fbxo6,3.23913523075646e-05,2.92529998052894e-05,2.49958977830817e-05,2.9694457936684e-05,2.90836769581549e-05,0.312041116005874
Slc41a1,2.91418055656922e-05,2.82495422498331e-05,2.67227236391447e-05,2.95446132424283e-05,2.84146711742746e-05,0.312041116005874
Lpcat1,2.69767813891202e-05,2.63829198351364e-05,2.55912641672287e-05,2.69458663243673e-05,2.64742079289631e-05,0.312041116005874
Ccdc186,1.98586491770987e-05,2.35565755127691e-05,3.12204094493425e-05,2.24615763511641e-05,2.42743026225936e-05,0.312041116005874
Cdc42ep4,2.47552239988111e-05,2.17512046750881e-05,2.17480626018622e-05,2.59688383219895e-05,2.35558323994377e-05,0.312041116005874
Otud3,2.32152315610993e-05,2.39891914053975e-05,2.32091536331185e-05,2.22566804684048e-05,2.3167564267005e-05,0.312041116005874
Elovl5,1.95274003866194e-05,2.09107209283752e-05,2.13934892828978e-05,1.98688848158529e-05,2.04251238534363e-05,0.312041116005874
Ilkap,2.05191275171562e-05,2.11053635162863e-05,1.9743767221275e-05,2.03144208501442e-05,2.04206697762154e-05,0.312041116005874
Phospho2,1.64434827995174e-05,2.27860474573885e-05,2.18763218845869e-05,2.02173963291578e-05,2.03308121176627e-05,0.312041116005874
Txnrd2,1.99187348664301e-05,1.97598008920268e-05,1.70747964414364e-05,1.9278751454893e-05,1.90080209136966e-05,0.312041116005874
Acacb,6.0024378564589e-05,6.07375357123276e-05,5.67410369185632e-05,6.13321783807334e-05,5.97087823940533e-05,0.312775330396476
Nxt2,3.61992878743548e-05,5.43158216598284e-05,6.55082387918084e-05,5.1763652805977e-05,5.19467502829922e-05,0.312775330396476
Card11,3.53741613830697e-05,1.27339430677668e-05,6.14921901766263e-05,2.79055113354927e-05,3.43764514907389e-05,0.312775330396476
Mroh1,3.36889753632739e-05,3.15129431487266e-05,2.98326663933337e-05,3.48149046523375e-05,3.24623723894179e-05,0.312775330396476
Nrk,4.97858230387734e-06,3.42550523073259e-05,5.28046371579481e-05,1.45282962863387e-05,2.66416420138725e-05,0.312775330396476
Tagln2,2.41368698596646e-05,2.04793812166192e-05,2.26324035600389e-05,2.44885399179585e-05,2.29342986385703e-05,0.312775330396476
Tbcd,2.21628058857367e-05,1.89382196993688e-05,1.93975470537366e-05,2.26051607056556e-05,2.07759333361244e-05,0.312775330396476
Ttc7,2.13776452908066e-05,2.19022510957957e-05,1.81001834523472e-05,2.06752135244278e-05,2.05138233408443e-05,0.312775330396476
Cog3,1.85341696446204e-05,2.16304199181407e-05,2.18268079235017e-05,1.95307068753319e-05,2.03805260903987e-05,0.312775330396476
Klhl2,1.95179515675113e-05,1.95324867074562e-05,2.31207022112023e-05,1.87111164651221e-05,2.0220564237823e-05,0.312775330396476
Dmxl2,1.54546311126065e-05,1.74189355590853e-05,2.01704945241479e-05,1.65471429644809e-05,1.73978010400801e-05,0.312775330396476
Oxct1,5.59067445242199e-05,6.14225450953707e-05,6.37312285658159e-05,5.58869474739549e-05,5.92368664148404e-05,0.313509544787078
Homez,5.34678269327074e-05,5.90195809758429e-05,5.46346453236102e-05,6.39088815317256e-05,5.77577336909715e-05,0.313509544787078
Azin2,7.61781141043833e-05,4.19269680424512e-05,4.65711342052074e-05,6.18444561412208e-05,5.66301681233157e-05,0.313509544787078
Alox5ap,4.97320048830219e-05,3.88151226403632e-05,4.92903811963934e-05,4.82888931753749e-05,4.65316004737883e-05,0.313509544787078
Lif,5.52575474255818e-05,1.63757945040338e-05,3.0593572656556e-05,4.18122351760112e-05,3.60097874405457e-05,0.313509544787078
Grn,3.31632947381692e-05,3.12551552796882e-05,3.29083898611195e-05,3.54657049810608e-05,3.31981362150094e-05,0.313509544787078
Iffo2,3.3871995780919e-05,2.98754507125143e-05,3.43040812628737e-05,3.18679071453431e-05,3.24798587254125e-05,0.313509544787078
Dpt,2.35244936255137e-05,2.32637486366129e-05,2.6026946510167e-05,2.04785300322357e-05,2.33234297011323e-05,0.313509544787078
Smchd1,1.86451100178781e-05,1.98453621505921e-05,2.49821947548386e-05,1.91664185271007e-05,2.06597713626024e-05,0.313509544787078
Ern1,2.06782002029117e-05,2.06668931794319e-05,1.98376568881155e-05,2.09899248874274e-05,2.05431687894716e-05,0.313509544787078
Naa10,2.2545905427054e-05,2.05035607336915e-05,1.74880181378254e-05,2.15336551257121e-05,2.05177848560707e-05,0.313509544787078
Emc2,1.47084742108803e-05,1.61712654144786e-05,2.09430476872087e-05,1.71526416309485e-05,1.7243857235879e-05,0.313509544787078
Abcg4,1.37302283981211e-05,1.34360204808788e-05,1.32031262576352e-05,2.07976725500295e-05,1.52917619216661e-05,0.313509544787078
Tmem238,6.63613192283812e-05,5.61780657056298e-05,4.91193457350253e-05,5.75361661534114e-05,5.72987242056119e-05,0.31424375917768
Fut8,2.63239095945155e-05,3.00476668313222e-05,3.10094195824203e-05,2.63978542297061e-05,2.8444712559491e-05,0.31424375917768
Dcaf5,2.55636857716943e-05,2.74621538194333e-05,2.7233941764942e-05,2.79227622029808e-05,2.70456358897626e-05,0.31424375917768
Hgsnat,1.74903484541057e-05,1.65196844802232e-05,1.49275820924844e-05,1.7645299313395e-05,1.66457285850521e-05,0.31424375917768
Lrrc49,6.09323163581289e-05,6.18031161264621e-05,7.2653622954331e-05,5.19019629548322e-05,6.18227545984386e-05,0.314977973568282
Laptm4a,5.95250365365592e-05,5.93807514352585e-05,5.62475636339367e-05,5.91982622837877e-05,5.85879034723855e-05,0.314977973568282
BC017158,4.60251507560074e-05,4.0677891983787e-05,4.01154068442687e-05,4.46091042091307e-05,4.28568884482985e-05,0.314977973568282
Arpp21,3.18210411763533e-05,4.54128143386188e-05,3.82426019093294e-05,5.19271079786888e-05,4.18508913507476e-05,0.314977973568282
Pld1,3.70088020435843e-05,3.62963717629396e-05,4.35731825717529e-05,3.70872294269308e-05,3.84913964513019e-05,0.314977973568282
Myl9,2.43475918471418e-05,1.76167980198508e-05,1.83021541172667e-05,2.10911223799622e-05,2.03394165910554e-05,0.314977973568282
Klhdc1,1.62878643589515e-05,2.15855835446669e-05,2.31189191926005e-05,1.83945988796349e-05,1.98467414939635e-05,0.314977973568282
Vopp1,1.82618612897231e-05,1.9417052569036e-05,2.20177002523022e-05,1.72372873842951e-05,1.92334753738391e-05,0.314977973568282
Tmie,6.65805366946971e-05,7.81093785968887e-05,5.39826827382375e-05,4.59196545996427e-05,6.11480631573665e-05,0.315712187958884
Pdlim5,5.60906259861419e-05,5.72817287621832e-05,5.97836468114099e-05,5.83952303653233e-05,5.78878079812646e-05,0.315712187958884
Rhoc,3.65011330929903e-05,2.95502734730006e-05,3.07818274650693e-05,3.4501258275846e-05,3.28336230767265e-05,0.315712187958884
Arf5,3.28575577321374e-05,3.15625042674257e-05,2.81893466755721e-05,3.26150165692081e-05,3.13061063110858e-05,0.315712187958884
Abca7,2.83695088606761e-05,2.43465576212064e-05,2.40713446704875e-05,2.91141112935367e-05,2.64753806114767e-05,0.315712187958884
Irf2bpl,2.48054499145481e-05,2.34292412648396e-05,2.29247740485127e-05,2.56750267299736e-05,2.42086229894685e-05,0.315712187958884
Fyttd1,2.03727269395624e-05,2.39255197997718e-05,2.87710983976973e-05,2.33954616396174e-05,2.41162016941622e-05,0.315712187958884
Fam198a,3.5597360199027e-05,2.1705242971778e-05,2.48952156823398e-05,1.02568831842214e-05,2.31136755093416e-05,0.315712187958884
Cab39l,2.0723386964656e-05,2.53818928928282e-05,2.37512794669414e-05,2.22678834817677e-05,2.30311107015483e-05,0.315712187958884
Cd247,2.21730754463037e-05,9.59502241237396e-06,4.10869656958844e-05,1.91264668954455e-05,2.29953826125019e-05,0.315712187958884
Abhd14a,2.51220184683118e-05,2.36012980510662e-05,1.95726866992335e-05,2.26720039401161e-05,2.27420017896819e-05,0.315712187958884
Cldn10,2.08987637715051e-05,7.32536598736601e-06,4.85626458272945e-06,7.86278098366021e-06,1.02357938313152e-05,0.315712187958884
Maged1,6.0494926621499e-05,5.6441371441452e-05,5.4365995916868e-05,5.90690065800626e-05,5.75928251399704e-05,0.316446402349486
Stab2,6.6671854069634e-05,4.99305786397276e-05,5.61466769356874e-05,3.47942878930645e-05,5.18858493845284e-05,0.316446402349486
Zc3h14,1.88146351007878e-05,2.05195346135688e-05,2.0718266881134e-05,1.97806733490361e-05,1.99582774861317e-05,0.316446402349486
Aagab,1.94906409766715e-05,1.98153131048038e-05,1.96814166541507e-05,1.85476498658039e-05,1.93837551503575e-05,0.316446402349486
Lrrc8e,5.26702174776875e-05,5.64688461180356e-05,5.59152699148444e-05,6.69652697530709e-05,5.80049008159096e-05,0.317180616740088
Slc22a17,5.80944009518437e-05,5.31669185242082e-05,6.08416408129685e-05,5.98490099794829e-05,5.79879925671258e-05,0.317180616740088
Dact1,6.39091688642839e-05,6.31480861058217e-05,6.15440800815205e-05,4.3261993342096e-05,5.79658320984305e-05,0.317180616740088
Pcgf2,5.63940073160246e-05,5.5670198676526e-05,6.84249401715025e-05,4.62989498708907e-05,5.6697024008736e-05,0.317180616740088
Enox1,3.47123998605973e-05,2.58136928860131e-05,5.47315152706867e-05,6.81121868997271e-05,4.5842448729256e-05,0.317180616740088
Lag3,3.83992267898401e-05,4.21499362130918e-05,4.15958523147209e-05,3.48567551962836e-05,3.92504426284841e-05,0.317180616740088
Gpr37,3.24319163123741e-05,2.6126857271112e-05,5.85552443433136e-06,4.64345474692085e-05,2.77122113717565e-05,0.317180616740088
Btbd3,2.63788436252574e-05,2.75822438283838e-05,3.03546856713421e-05,2.50403333323948e-05,2.73390266143445e-05,0.317180616740088
Smarcd2,2.25503782995337e-05,2.16697143526005e-05,2.14753985100117e-05,2.1862113981052e-05,2.18894012857995e-05,0.317180616740088
Ccdc50,1.87982920912209e-05,1.91735837651574e-05,2.44236427273621e-05,1.93049060390245e-05,2.04251061556912e-05,0.317180616740088
Abcc5,1.8993448084042e-05,2.04253112655306e-05,2.31897562319149e-05,1.83037317718573e-05,2.02280618383362e-05,0.317180616740088
Kifap3,1.73217996500881e-05,1.99047827694423e-05,2.12820275912816e-05,1.83055470732647e-05,1.92035392710192e-05,0.317180616740088
Sms,1.36595155380953e-05,1.96374794796495e-05,2.32285161357177e-05,1.74103614607139e-05,1.84839681535441e-05,0.317180616740088
Mdga2,0,1.87977254809891e-05,3.3711462109627e-05,0,1.3127296897654e-05,0.317180616740088
Insm2,7.95748690022279e-06,1.50017129231222e-05,1.47416796578019e-05,0,9.42521987028673e-06,0.317180616740088
Osbpl10,7.10466465033007e-05,5.3165124424964e-05,5.21661712618648e-05,6.93683986369823e-05,6.14365852067779e-05,0.31791483113069
Cav3,6.1996917857083e-05,5.55551672514054e-05,5.07323729541734e-05,5.9837228429069e-05,5.70304216229327e-05,0.31791483113069
Ccl7,5.24799800166067e-05,3.60686869475497e-05,5.3575725202119e-05,5.15866712458883e-05,4.84277658530409e-05,0.31791483113069
Acot7,3.13577046736839e-05,3.12208982822019e-05,2.72929758045602e-05,3.12757071251651e-05,3.02868214714028e-05,0.31791483113069
Ppp1r9b,2.71771336547417e-05,2.57053288084091e-05,2.58746141805428e-05,2.64909290816007e-05,2.63120014313236e-05,0.31791483113069
Snx9,2.0008293645014e-05,2.05268072309874e-05,2.05245677220979e-05,2.00158027095831e-05,2.02688678269206e-05,0.31791483113069
Il17rc,2.18156762586763e-05,1.74595396306282e-05,1.72286150844893e-05,2.19726655460004e-05,1.96191241299486e-05,0.31791483113069
Lrrc18,1.22640416058857e-05,1.73900617064911e-05,2.5228093661995e-05,1.85767864935191e-05,1.83647458669727e-05,0.31791483113069
Pigq,1.88752725713631e-05,1.79592197801679e-05,1.6597377611172e-05,1.90582595052249e-05,1.8122532366982e-05,0.31791483113069
Traf3,1.75482443566086e-05,1.59895587924538e-05,1.65452072852668e-05,1.62252767077687e-05,1.65770717855245e-05,0.31791483113069
Sema4b,1.69886776675305e-05,1.63591918769917e-05,1.43867511841828e-05,1.70132305464598e-05,1.61869628187912e-05,0.31791483113069
Fam110a,5.98884635309466e-05,6.71600045941369e-05,4.81877925849455e-05,6.97412557758324e-05,6.12443791214654e-05,0.318649045521292
Cadps2,5.45441194941983e-05,4.89465925015728e-05,7.10098817837224e-05,3.53133523106783e-05,5.2453486522543e-05,0.318649045521292
Card14,4.03744176673701e-05,5.48744099574795e-05,2.71620254776314e-05,3.46068859834071e-05,3.9254434771472e-05,0.318649045521292
Prr7,3.98443589808556e-05,1.61801792113235e-05,4.4592273192971e-05,2.08637171174592e-05,3.03701321256523e-05,0.318649045521292
Tcf7,2.04807379122401e-05,2.33923344145902e-05,4.98617035583809e-05,1.37185982449027e-05,2.68633435325285e-05,0.318649045521292
Zfp277,2.02529175798448e-05,2.27686307211244e-05,2.06534777563724e-05,2.16733190154486e-05,2.13370862681976e-05,0.318649045521292
Abhd4,2.0007548063188e-05,1.8802716739631e-05,1.70620495703614e-05,1.9386885725528e-05,1.88148000246771e-05,0.318649045521292
Lama1,1.27833160948024e-05,1.81263781423823e-05,1.22925658260741e-05,1.93633503051999e-05,1.56414025921147e-05,0.318649045521292
Ceacam18,3.75963826266783e-05,0,0,0,9.39909565666957e-06,0.318649045521292
Cacnb3,6.02503330389034e-05,5.40665624997024e-05,5.93829048451052e-05,6.82765392725177e-05,6.04940849140572e-05,0.319383259911894
Cntn5,4.05648364080732e-05,6.94460432868093e-05,7.3957997983172e-05,5.288173895206e-05,5.92126541575286e-05,0.319383259911894
Lrrtm3,3.33886873513186e-05,4.46160370351147e-05,9.44999001951975e-05,5.52021448475301e-05,5.69266923572902e-05,0.319383259911894
Ppp2r3a,5.19758843164392e-05,5.6991159750223e-05,5.84443952689567e-05,5.51053728956787e-05,5.56292030578244e-05,0.319383259911894
Basp1,4.6183112562435e-05,3.55323647721762e-05,7.22390845069475e-05,5.29141504578263e-05,5.17171780748463e-05,0.319383259911894
C5ar1,6.04954068971015e-05,4.03958099089871e-05,4.48253186015544e-05,5.86008822226384e-05,5.10793544075704e-05,0.319383259911894
Lrp11,3.76714206492171e-05,4.45008523549548e-05,3.95742484360396e-05,3.94345224286353e-05,4.02952609672117e-05,0.319383259911894
Lrrc8d,3.55695851657961e-05,2.99872418397036e-05,3.53602082685472e-05,3.19929073980337e-05,3.32274856680202e-05,0.319383259911894
Clstn1,3.02243347670394e-05,3.00635945610315e-05,2.68107695942284e-05,2.94310256550854e-05,2.91324311443462e-05,0.319383259911894
Zfp3,2.75744300675638e-05,3.05935181292998e-05,2.87028151093342e-05,2.93680476775767e-05,2.90597027459436e-05,0.319383259911894
Nexn,2.40561977040148e-05,2.6369059901918e-05,3.38820362854151e-05,2.47861886173474e-05,2.72733706271738e-05,0.319383259911894
Fam198b,2.8502636439776e-05,2.26409628858301e-05,2.66512572922451e-05,2.90048805924864e-05,2.66999343025844e-05,0.319383259911894
Tomm7,2.46228232537094e-05,2.62008667786792e-05,2.3786566725941e-05,2.49190414921165e-05,2.48823245626115e-05,0.319383259911894
Akip1,2.30570510351711e-05,2.22805451444497e-05,2.27814556015142e-05,2.11057265139667e-05,2.23061945737754e-05,0.319383259911894
Bnip3l,1.71991348437658e-05,2.02762343182566e-05,2.18502768600104e-05,1.97397834534612e-05,1.97663573688735e-05,0.319383259911894
Prps1,1.87392758469867e-05,1.94970494602367e-05,1.98805427328334e-05,1.95787175630917e-05,1.94238964007871e-05,0.319383259911894
Ppp1r2,1.80339343609593e-05,1.85076564497483e-05,2.08548355244218e-05,1.93334457990291e-05,1.91824680335396e-05,0.319383259911894
Eml3,1.89392390547277e-05,1.76941667177723e-05,1.89631855561042e-05,1.75683635503862e-05,1.82912387197476e-05,0.319383259911894
Dkk2,0,0,2.3998451982703e-05,2.01961825763913e-05,1.10486586397736e-05,0.319383259911894
Emid1,6.10433289764539e-05,6.74303819032157e-05,5.77215566687137e-05,4.6849209527533e-05,5.82611192689791e-05,0.320117474302496
Snta1,5.88800373015768e-05,5.47719392921472e-05,4.95544859923616e-05,5.8719926435731e-05,5.54815972554542e-05,0.320117474302496
Rab9b,1.34238620204271e-05,3.02056708447469e-05,2.77678431422611e-05,3.19983961301793e-05,2.58489430344036e-05,0.320117474302496
Cabin1,2.66254133396284e-05,2.46926611331307e-05,2.38486351944984e-05,2.64312455620214e-05,2.53994888073197e-05,0.320117474302496
Adck5,2.42721219179694e-05,2.03244561907261e-05,1.76142723050505e-05,2.16019884098691e-05,2.09532097059038e-05,0.320117474302496
Dnmbp,2.02310322300268e-05,1.93842960545979e-05,1.77645404164098e-05,2.01035246450471e-05,1.93708483365204e-05,0.320117474302496
Vtn,1.85112193030198e-05,2.08931995410253e-05,1.62685529180043e-05,1.97636311714989e-05,1.88591507333871e-05,0.320117474302496
Anp32a,1.52188288119348e-05,1.68685883652878e-05,1.84569768521499e-05,1.48817117667823e-05,1.63565264490387e-05,0.320117474302496
Olfm2,2.34141553637518e-05,2.29428793307368e-05,8.2318245900446e-06,6.83105099215348e-06,1.53549775691717e-05,0.320117474302496
Grm7,1.32567722464617e-05,6.72848431432137e-06,1.66124990099884e-05,1.38891959499285e-05,1.2621737880175e-05,0.320117474302496
Tacstd2,7.21418773332544e-06,1.36004211764179e-05,9.124190471304e-06,7.57156687315428e-06,9.37759156355041e-06,0.320117474302496
Zc3h12d,5.36195163754112e-05,3.41014236972035e-05,7.95749477641876e-05,5.38140831782499e-05,5.52774927537631e-05,0.320851688693098
Slc6a8,5.69428919986276e-05,5.58013971126612e-05,5.17329929059497e-05,5.64970047616665e-05,5.52435716947263e-05,0.320851688693098
Crybb1,6.10271874288053e-05,6.25423490688354e-05,3.28037152105009e-05,6.10377138147492e-05,5.43527413807227e-05,0.320851688693098
Usp43,4.13947098105888e-05,5.62611278986433e-05,5.0286508219127e-05,4.28923884581706e-05,4.77086835966324e-05,0.320851688693098
Tmem161a,3.26411310845021e-05,3.06291530290947e-05,2.83395615779929e-05,3.18537730238059e-05,3.08659046788489e-05,0.320851688693098
Mob3c,2.98429725357378e-05,3.03903336772298e-05,2.8196910949899e-05,3.18591774173149e-05,3.00723486450454e-05,0.320851688693098
